ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-06-10T19:50:33Z,not_applicable,261134,CL,45.71.44.54,Anaconda,Nicki Minaj,The Pinkprint,spotify:track:5eqiMMbaeUZ32Q7sS00H35,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T19:54:38Z,not_applicable,245998,CL,45.71.44.54,When I Grow Up,The Pussycat Dolls,Doll Domination,spotify:track:21pySLskKIKrhDziCX5ojQ,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T19:57:53Z,not_applicable,196034,CL,45.71.44.54,Whip My Hair,WILLOW,Whip My Hair,spotify:track:4Dio1t8RHzLv1nfPJTSZyP,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:01:26Z,not_applicable,212741,CL,45.71.44.54,Shut Up And Drive,Rihanna,Good Girl Gone Bad: Reloaded,spotify:track:4Tn2llBm1g0UlWctmgPL8Z,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:05:18Z,not_applicable,233313,CL,45.71.44.54,Even Angels,Fantasia,Back To Me,spotify:track:0g5HMIpIO92FFVSxsD8RqB,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:08:44Z,not_applicable,206091,CL,45.71.44.54,Pound The Alarm,Nicki Minaj,Pink Friday ... Roman Reloaded,spotify:track:5kcE7pp02ezLZaUbbMv3Iq,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:12:18Z,not_applicable,214140,CL,45.71.44.54,Sweet Melody,Little Mix,Confetti,spotify:track:76Tuo484SLohJakHLnGI3B,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:16:49Z,not_applicable,271975,CL,45.71.44.54,Don't Leave Me This Way (with Sarah Jane Morris),The Communards,Communards,spotify:track:0ire4j2mcGovF5JA1D2cTp,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:20:35Z,not_applicable,226478,CL,45.71.44.54,Music,Madonna,Celebration,spotify:track:27cXevtj5VflsCUAZwr9eI,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:24:49Z,not_applicable,255352,CL,45.71.44.54,Nobody's Supposed to Be Here - Dance Mix,Deborah Cox,One Wish,spotify:track:0OdiAlnSN0k39jarFqVTY8,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:28:59Z,not_applicable,249923,CL,45.71.44.54,I'm Every Woman,Chaka Khan,Chaka,spotify:track:1oFiPGBafH9Woo9AMwgBSl,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:31:48Z,not_applicable,169261,CL,45.71.44.54,Phone,Lizzo,Phone,spotify:track:61yntOSHzW2kTeEsLhOH9c,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:35:06Z,not_applicable,199144,CL,45.71.44.54,Barbie Girl,Aqua,Aquarium,spotify:track:5ZrDlcxIDZyjOzHdYW1ydr,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:38:48Z,not_applicable,223675,CL,45.71.44.54,We Like To Party! (The Vengabus),Vengaboys,The Party Album!,spotify:track:73ljrkSg4A0q3ByU0Cu7mw,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:42:06Z,not_applicable,198136,CL,45.71.44.54,Supernova,Kylie Minogue,DISCO,spotify:track:2kYDYNJcZyEADRXwoZgQUk,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:45:49Z,not_applicable,224579,CL,45.71.44.54,Roar,Katy Perry,PRISM,spotify:track:6F5c58TMEs1byxUstkzVeM,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:49:17Z,not_applicable,208507,CL,45.71.44.54,Point of No Return,Exposé,Exposure,spotify:track:0ozd432IdkUR3ItM8ieKt0,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:52:14Z,not_applicable,176840,CL,45.71.44.54,Malambo No. 1,Yma Sumac,Bo Mambo,spotify:track:0dWjmxgHB7fzp7PKTZwZJI,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:55:55Z,not_applicable,221579,CL,45.71.44.54,Come Rain Or Come Shine,Judy Garland,Judy,spotify:track:1rtzABisO0N3DL9S3WQ2Z1,,,,,,,,trackdone,trackdone,true,false,false,,false
2023-06-10T20:58:47Z,not_applicable,172183,CL,45.71.44.54,This Will Be (An Everlasting Love),Natalie Cole,Inseparable,spotify:track:0PDCewmZCp0P5s00bptcdd,,,,,,,,trackdone,trackdone,true,false,false,,false
